commit_id,msg
704101c7d96b06d2cf8ed77aa17b51125856c647,Update CmsPrefrenceAreaProductRelationDao.java
e08a1ae26c40db2ecbf5542c5df9bc0b7bb441a1,Update mall_micro_service_arch.jpg
628d2357068f4bb1d036d7608a6b46f4612facc8,Update CmsSubjectProductRelationDao.java
846854d5ff3283b867e2fb98dd36309fa530eb80,Update OmsOrderOperateHistoryDao.java
311915536b2cf30f8606ff0958583855acf53cf9,Update PmsMemberPriceDao.java
94d44c29d0b139c32426c6fcc0a06086c0d63534,Update PmsProductAttributeService.java
7fba1a99f437284b0592b72ba1934a91a7b4e46e,Update MallSecurityConfig.java
2d0fb84a8e383a6c5531b3defcac631fb927c1f7,Update PmsProductAttributeCategoryDao.java
e6b277612d6149b6631d5999f69dd3dc822c6a5e,Update PmsProductAttributeDao.java
1906465138365a6f698a3c5286a34533ca2a27e0,Update PmsProductAttributeValueDao.java
9ef5f774f9adf40fb2e6b778ca652fb12f1c6f3b,Update PmsProductCategoryAttributeRelationDao.java
0a1c388280f493ba33733dcf310c2cd8bbb784fa,Update PmsProductCategoryDao.java
ccd40a1ea45373105632343a6fd7b8217dbdd66d,Update PmsProductFullReductionDao.java
ae274abe769d79cae857bb534ee897b4a8573836,Update PmsProductLadderDao.java
7eb10d09e32d9a7b06c1f9ca70662a2eaf4ca4bf,Update PmsProductVertifyRecordDao.java
f9464489ce24c7e5f6ecd008c3758b1bfc0e815a,Update PmsProductVertifyRecordDao.java
3011b902019dc682689faace5caa654eaa9babc5,Update OmsOrderOperateHistoryDao.java
43bddbf767a3389886bc972cdf5d32f4075fd0ad,Update SmsCouponDao.java
783abd5723e7de76fec374e37d76fecc70063f99,Update SmsCouponProductCategoryRelationDao.java
5b7ad405e20045b5dfdb89abd2cfbfc8a03023cf,Update SmsCouponProductRelationDao.java
944a305bf136bc252617eae638dde4a6e34678a1,mall-security权限添加缓存支持
fa0af3188cce4605b36e398d4c5489b38d1a01cb,添加redis缓存支持
092bd90257c90ac5b5203beecfca7d3f7cea3a4d,添加redis缓存支持
cdd142122219c93c2852303327d610e8daf4de51,redis配置优化
754cf8baccfc3f700a22df2b14c3d0bc9f084aac,Update docker-compose-app.yml
bdde036d3fbed958acba6251da785094188afcb0,Update mall-admin.sh
9486185fb6936a6ed8aca98890c8bb0faac3fabc,Update PmsProductVertifyRecordDao.java
5c8b1416c0fbd593be03c4ae470ef35078b81d66,Update CmsPrefrenceAreaProductRelationDao.java
4a0e98830847e7493ff5e0956e7664634bab91e1,Update CmsSubjectProductRelationDao.java
19c6f381ec2347c766c1704d719a9f726929c933,Update OmsOrderOperateHistoryDao.java
36d2c931d2d9fa1c0451fc209581f751d7659588,Update PmsMemberPriceDao.java
d6bc1788bc24227fc82d7bbb355e1b23693d95c9,Update PmsProductAttributeCategoryDao.java
44c750c626fdbe63b3871f15530cd304b9963704,Update PmsProductAttributeDao.java
d7bb1101ab875fa7163c14737948bd50fe5445aa,Update PmsProductAttributeValueDao.java
56bd15494e49da6f3821d566ec0bf2e7402b8e0d,Update PmsProductCategoryAttributeRelationDao.java
d11be8cc0e0aea450dffcc68f6b66a1e7489338a,跨域问题修复
5890a3e31ef6f6e068558e1cb15fb5093ca765e5,Update PmsProductCategoryDao.java
88a684c08d65ee2745ee0c8800dc3210b5604fdb,Update EsProductServiceImpl.java
d7d107fb20925973c03a162ae4db562463101af8,Update PmsProductFullReductionDao.java
594efbedd8ba50fc3e06aa506db31826a2e64bd6,Update PmsProductLadderDao.java
d978c64c6fde266d2a65a82d5203e0f68a5bce39,Update PmsProductVertifyRecordDao.java
cef87b9e82631511f87da5b97b1ff6e8733e7530,Update SmsCouponDao.java
39e7fc5b48db5a43cf6c2d155838e17a6f275300,Update SmsCouponProductCategoryRelationDao.java
8e80cde7f8c1973a353a85f24a02d3d7b10f561a,Update SmsCouponProductRelationDao.java
b264a71c2927386d6cf68b5bd42a1390cb3a8423,Update UmsAdminPermissionRelationDao.java
e0260991d5c22a5f4b4cb6d1adedace84d5e9f1c,Update UmsRoleDao.java
583787546618c87ffb721b723be21524928662f0,Update UmsRoleDao.java
9b81ad74b3ac92d8509d35609130a4885f4c71ac,Update UmsRoleDao.java
6ed19129645c534bd6028adca902ecdbc3709f9a,Update CmsPrefrenceAreaProductRelationDao.java
23d543af27a0b854f5411140d179337c5b989b19,Update CmsSubjectProductRelationDao.java
5dbe02b502b1433ac4808e616dcdb99317f04b6c,Update PmsProductDao.java
0c2add32eab72161de157376f4874a682f460ba4,Update PmsProductVertifyRecordDao.java
42b7900d2ff6e67e3eb15d12772fa024875aa1f5,Update PmsSkuStockDao.java
79410f39d5dc8fdb9a0f9bbb484dbbf3be60f15c,Update SmsCouponDao.java
b4507c9da2e14d6b82de21b46507e2bb7267cb94,Update SmsCouponProductCategoryRelationDao.java
44b9162d790e03e482f129724c68445acc4d9272,Update SmsCouponProductRelationDao.java
16dbb9ad21c413e8d8b948a0d6bf780e989638e9,Update SmsFlashPromotionProductRelationDao.java
ebf35c0a27f7a27cd831ee01625ae37d9ab3d589,Update UmsAdminPermissionRelationDao.java
a51c42cca421852284c8c065f0c9ec95e2d40b2e,Update UmsAdminRoleRelationDao.java
544e539a8dd065f560ecf5b6662f6550bac95f29,Update UmsRoleDao.java
9e94b2935e59264209c8118acf1d2bfe60e3a842,Update UmsRolePermissionRelationDao.java
cbd7f077a39651c096fc3d7988fa1684c630e896,Update MinioUploadDto.java
89b3f99d380cde48cc8cf3a46604c0fee78dec70,Update OmsMoneyInfoParam.java
aa510fb7f5eb14ac2a00331848120a1e277185f3,Update OmsOrderDetail.java
c8dea016ab8c2b80e2cf2899a74a186bc245db84,Update OmsOrderReturnApplyResult.java
17da4ba05dff8505f48f5fa7e7a11629e70d21b7,Update OmsReceiverInfoParam.java
db6790d92cdec809412ec3e6ab2f68b511ec8fe9,Update PmsProductAttributeCategoryItem.java
a345b6e3e9679924d37fb25d88f1d7c7fd8fbdd3,Update PmsProductCategoryWithChildrenItem.java
20013a6289d99fe9ca42a91eb9e6c5b5c8c90a8f,Update PmsProductResult.java
9e70f304f85325157f9554d2a622818b5b40cfba,Update ProductAttrInfo.java
6b549108debd926dbe81c8ed34f7e6825cfbf989,Update SmsCouponParam.java
8c9912ccea104725199d68ba08a41169e06e4479,Update SmsFlashPromotionProduct.java
cf5d40757558022bcf358209ca5c286f5709c940,Update SmsFlashPromotionSessionDetail.java
694dc357355bf341226bb515f88a27cea44acfd3,Update UmsMenuNode.java
0a255015b2826ce69e40d5190f0cf039b7986bbb,Update UmsPermissionNode.java
e0b63e116dadbb9742bf77d0b31a2f7f1613703c,Update OssCallbackParam.java
6ff6d4c92fec6c570a279ac6e2e844699dd22539,首页接口完善
5f4a378347400e14807b25cc19b8be47e8df7c47,前台商品、品牌接口完善
68160615cb92c49cea9af715b5dd131c99803f24,前台订单接口完善
131308117888acba9fd0dc7605d6ea000e991ce3,单品促销优惠计算使用原价
e46a6f1aeba917d0b242dc019be3401583196436,购物车支持选择商品下单
ea2737396e9b20209112929849ef4d0ae5d71c33,优惠券及收货地址接口修改
4befc2f514af202592346d5d69a1e247a74844d5,商品关注、收藏、浏览记录接口完善
d714d49e08f876031d951f9dcef5194869c4dc8e,JWT tokenHead修改
98dc8a31ba2bec7a2b1e2a36fd98cd875312c985,Update OssCallbackResult.java
b38d88b6cd463dab1e93bc681d1a00b1f663985e,Update OssPolicyResult.java
bb53652b0649edbb05d35de7c316bc795a051446,Update PmsBrandParam.java
4c56de45060237b0bb4e85d3001f24734737e238,Update PmsProductAttributeCategoryItem.java
79988715b5561ea0103ea9dc2cde2c6aa9d84dcf,Update PmsProductAttributeParam.java
683b6ddba090ef418516dc4d6a5be5dbd8745acc,Update PmsProductCategoryParam.java
ccec8ba4d40e42ab6be0aa7c508337508a33233e,Update PmsProductCategoryWithChildrenItem.java
e63f19f819cf996cd26abdb1f56c19f02d3de0d4,Update PmsProductParam.java
bf5982ac3e5aadfbbda4ca69e22944db0490556d,Update PmsProductQueryParam.java
e154d9490b4c2eddb1c906eb2d418f2700adede8,Update PmsProductResult.java
3adc0e171bbab2a9abb566db731279c3f05359dd,Update ProductAttrInfo.java
0dfa1f22d02e0c82ab182c09dd55c6eb0c6d88ba,Update SmsCouponParam.java
322afa0416060773817b5efc8c52040ea1483722,Update UmsAdminLoginParam.java
1c3ef34892cc96b174478794a39a20739e423b3b,update redis version
77815c2833f410aef530951dfb62fa1ab9b804cd,update mongodb version
15d2fd8b8e0b851d5f5f0ce14d125fe4ebe9a592,Update README.md
9758be2938283e6cf85c782453dbb4dc72ff9886,部署相关部分修改
46ef6d6b3bb4cd6cb6b7a9020945d580eb2918c5,Update README.md
008d66d18e528ffc82da31584810b8533d572aab,Update README.md
8e33027520c554b7363c3859cd6db8dd2585ef89,Update OssConfig.java
a75a78ced815053cfc78d10e67076f1615f18b36,Update MyBatisConfig.java
0a2ccc5c9931c030fcdb9be58c928935af20b73d,Update Swagger2Config.java
a3c557b7f4cf55d934c4c064d70f2d6ae2cb80cb,优惠券接口完善
806c1d458032f8d177b1ee3500d0bacd5b00f283,收货地址、首页接口完善
ddcf961e87fe959b1d5f9a7dd7acca8004c7d691,商品浏览记录接口完善
3056a0aa7539710ba01916da9d6d5eda5a00320e,商品关注、收藏接口完善
1eae3e02bc9056bb97a6191e4e590dbc6437d1df,Update EsProductDao.java
93863727b34a931a03904bf0261388e3c504e598,Update Swagger2Config.java
f711e1add8293f6555010dbc21c1a2f9d34c3bb9,Update MyBatisConfig.java
9d9b22828a9d2fe67a9f83855c743c293719a3de,Update EsProduct.java
0b02f4a2964272735a6444a97a6b41c426e970f4,Update EsProductAttributeValue.java
8f57a363c5f05844c3838f65bd7bc30bdcb4e470,change readme image path
da5d74274057885399365d26cab688c0bd8b5619,Update EsProductRelatedInfo.java
18a358b8414e458dcea65bceb67012e5a6eb5c18,mysql 驱动升级
89415ce6f0b8b5e719226f0a9b9d307bb81a969f,Update MemberAttentionService.java
a08fdee67e96eb43375f75b7b40f7b87fecf5ab3,Update MemberCollectionService.java
beb4ce63e69ab9f416cb05678b924b7822fd34b7,Update MemberCollectionService.java
87d3f38f242a9ece8a6e61a9d05e66c32f525787,Update OmsPortalOrderReturnApplyService.java
5ac40a5036adfa2dea93f6aa7a7e8ba4f00bbe2b,Swagger 版本升级
0f20132e328faa5d97f55a9634389f41d21227a1,Update OmsPromotionService.java
e49417d8344c136170c8406e47aa463cfc21b30d,Update UmsMemberService.java
c408fea88fd0db77a6e476efdc425c701c670ad9,Update PortalOrderItemDao.java
19d17990318394b8a9855e9a9f1a194726438a5d,Update PortalProductDao.java
6fd7bd290b3234e922d61aaed1a11c42d85d1db8,OssController注入改为接口
a58bcde73e91d1bd28ff4f29cfb1d1686a6e0c79,获取登录用户信息添加角色信息
c18dbb9b5e424ef16c4af20b28ed209f9b34839f,Update SmsCouponHistoryDao.java
3b945886658de872a04746ab7cc82f4bb4532e7e,Update Swagger2Config.java
b7bbee4a6e644060254be64d796b53584be0b57b,Update SpringTaskConfig.java
10ff2f60e027c3039f83b11278a30bc3dfbe8414,Update MyBatisConfig.java
29f9f68cd3ea42bc7587c7aa94eab58e286b3863,Update GlobalCorsConfig.java
b0be2e91e66e532a7d2cffecc0b2f88ae6f74797,Update JacksonConfig.java
755b083d7d1f8b3adedb0cbdfe557e04c6a3d291,Update mall.sql
01e4962196b5ccc6932a55b5925f0ee740f07bab,Update RabbitMqConfig.java
0f50e8c6e21c7867caf4cf6938744ad8cf018f04,Update RedisConfig.java
107d93b43655faa4d77c43929230ecbc96a5eb88,Update IgnoreUrlsConfig.java
77b08879746f3dd7559f305691d7e56814e177e6,Update MyBatisConfig.java
5242bbf81d7b5298dba0f93505ed3ea5cec693ea,Update RestTemplateConfig.java
934883648bb982c4220fb891360d6cae9cef8a49,Update SecurityConfig.java
1610643fcb00b6ed45b258e63bf58d28f38119b1,Update SecurityConfig.java
6a9f12024d4fa63d68a026604f3c2e9bc389c6ca,Update Swagger2Config.java
08625b0ca54e96090f8e231bcaa3a5d23f871f34,升级SpringBoot 2.3.0
a0a2b1249d028d244c123e8d603bec0446583d60,说明文档修改
4bb73e6e4ece8b8b0525017dbc2239d41fed1d57,mysql驱动升级
60ce7d2d4fdf82f24f143550f149198d803b4285,Update README.md
6720a743c1deda6dbbfe61d9457682fb64cd977c,Update README.md
3af3b81f1b6160e2218caa83c9d4c2f2674d2127,Update MinioController.java
f6652cf46f940b97a94d3cbbdeee278eaf793015,MinIO版本升级
d51afa880c09db310ebaf0c680d6e6d9929d9ad9,Update CancelOrderReceiver.java
e9bf7c1cb57761fd1d4f9caffb13db07884c4325,Update CancelOrderSender.java
c4e81fdb349c23bda02bd025c2b90f72549ef643,注册失败返回失败结果
1667a74cfcc07f42d7b82cc73476d9b39364b77a,账号禁用问题修复
70fd6b20d385607034c8b4a4c065b815b0a7a516,docker-maven-plugin配置统一
b57f7e7e974219c2f57632c0930b4df8c1594915,使用全局异常处理检验逻辑
a2c1563799c51643ba35634e062c6201fdb4c64e,Update PmsBrandParam.java
974a1224b0a869ff3dbcca203da82f7511b0e5c8,Update PmsProductAttributeParam.java
79a28254a41a83d2a539f52afa33cb0f13ae6b0e,Update PmsProductCategoryParam.java
6bb4477a37a1ac52e7d1ddbcb2cbec827e44407b,Update UmsAdminLoginParam.java
095a1762c98cb6ec753ff5c852792062664ae7a5,Update README.md
130bfa5a17bf2a8ac1d84e3efd64a02656a99f92,Update UmsAdminParam.java
343ebe13cb8825f27ca9c99caa2a5958f0ca806d,Update UpdateAdminPasswordParam.java
dfaf43e775ef6e135f065b739e4f21b79425e057,Update OssController.java
8c15f7d88f30bfd19aa81e2f04327b9e8b73ff1d,Update CommonPage.java
ba32799898581f9360167b522d61b1f71a9ff6fc,Update CommonResult.java
f15bb0563c9a077f888d866b36f5d77ae3b66ac2,旧权限逻辑移除
81e082fce066c178d96c9aa181f9d4d440be7b70,Maven依赖版本升级
69d0b91a90913667557a8aef248b62a58e0fdf46,Update SwaggerConfig.java
afc258b14c21454b8a5da2755bb17c8b59f51fe0,Update SwaggerConfig.java
53ea36a9891a12b17156a54503faf33fba0a6920,Update EsProductService.java
391ad1ac03daa58c60e78be0269fd4d32dc40125,Update EsProductServiceImpl.java
1e65acd4f3a24b22d49f4d4e86f42d54eff5c07f,Update EsProductDao.java
d3a8fb5dcdd328e2d16fce2f64d8a4e75fd177f6,Update EsProduct.java
a25181b16d36a73be223588aa2f0db0c097cc1c1,获取访问地址方式修改
8535d3322b33ba15d3cf43b483d2a8185f7f3d2f,Update EsProductAttributeValue.java
bf4c85198d62b59e1e3d8b860185bb94bea0ad88,Update EsProductRelatedInfo.java
77317d5e56c4c94771b001da70905262aed8d17c,Update EsProductRepository.java
969e960b71881b7526ac4e16303aaff3d68af221,Update Dockerfile
7bf1a141dc3647537fcfcac24ad7e89d2743186e,Update run.sh
da9e3546dd95498d397cac7414d4f7c3399a56de,Update mall-admin.sh
fdaa34d58a4129d92cca6f091b0a93fa2fea0be3,Update mall-portal.sh
4140d65b6396e2f69c8f157ae65eb67021c6f769,Update mall-search.sh
43f0a273a2337854bc075438d9ce5105e5048732,Update CmsSubjectController.java
284f639904200eca5e3a6d922280d0a1553a0a49,Update MinioController.java
c41fa271d05fc9ed41fb7ccf4231397fa2c5e1cd,Update OmsOrderReturnApplyController.java
bf174f9a46aad26a70e15cb25bd23e6efda3c7a3,Update OmsOrderSettingController.java
20bd5ef850c4a125e0698512a6c969ca3528ca3e,Update OssController.java
9e8bd3e55fa383c5d90a937eb549ef6913b22b52,Update PmsBrandController.java
3e013dc4bfaf3d7d9a97e37beec945bd5973c988,Update PmsProductAttributeCategoryController.java
1aa086f9f329ea58d87386f4c7a4b843f1cc4e4b,Update PmsProductCategoryController.java
dac4a84253db54367d240e643969a2831f485f3b,Update PmsSkuStockController.java
cd1f3dfa636cd1038d88d61a24337da509198f64,Update UmsAdminController.java
293012c3d311dfc1d41a0c9ddfb3705562c18892,Update UmsRoleController.java
6a57f69c7158d5b86e981d9f575b412ab03dd508,Update CmsPrefrenceAreaService.java
ed9f9550e63ae26f8cd1ef6fe897dc42e85df8cf,Update CmsSubjectService.java
3a46de53d85a72bfde6226127c4355d115bab1de,Update OmsCompanyAddressService.java
dbfae89c2ade14d210b12eb83b78e7d9d38f5740,Update OmsOrderReturnReasonService.java
c362eaa592867ad623fd51e9f109b602d8bee2ae,Update OmsOrderSettingService.java
b2df510fbec25bb2d7c142e7dd3ea710c7411807,Update OssService.java
f08d0ac58d9a2ae91e2b8dafe57e1cf20ec3fd91,Update PmsBrandService.java
45ff457ff166bdf53a6a6c3b0866b1f46f774d12,Update PmsBrandServiceImpl.java
b67fc7f225e2976261dffad7cd957b4eb1685636,Update README.md
94319e48538140db3a0e80ec45609993dee62aeb,Update PmsProductAttributeCategoryService.java
7e241309e169e8737cbdeff08162c97da2ef3c89,Update PmsProductAttributeService.java
1b004c44df7f1f02d758ab3b34d6c7674632faef,Update PmsProductCategoryService.java
38779446d243df9948c678359a10e349416ed1b0,Update PmsProductCategoryServiceImpl.java
35760b686ff9a4820af79e92a49754d5d59127fc,后端技术栈完善
8d2343a64b99f188adc5d221b9d3e7ae2471af77,update PmsSkuStockService.java
4d9275497398fcd74fe08eeba187e161cd049cfd,update CmsSubjectServiceImpl.java
fcd79d4015bae6bc861193917275b84620573676,update PmsProductAttributeCategoryServiceImpl.java
5f91c392dfb66270ae02c56f6858958ba9255cae,Update PmsProductAttributeServiceImpl.java
481c1e9324f6d7be8510245ca698ed21f455cb50,Update SmsHomeNewProductService.java
4168b3d2d9ad89111a762a47504b0d31df64b259,Update UmsAdminCacheService.java
ce3fd1933a9fa8a92d386baac76a2c27a677b34c,Update UmsAdminCacheServiceImpl.java
f54c3c766bfc949c5a723560256524ec09c5e53f,Update UmsAdminService.java
e493ae831f6ecd288ee466abc4eedb0cb6634bc2,Update UmsAdminServiceImpl.java
a14fb76a2e9ad5ea1eae4d872264320b67254b74,Update OmsOrderReturnReasonService.java
8439170d45d8ce39d39ba82bec75604b33416de9,Update OssService.java
d603e0c2384346033f4542049893ac39eeff516a,Update PmsBrandService.java
39a2393bf16808d6ddd0235115cf8f93d9ed7a49,Update PmsProductAttributeService.java
a704ebf72c165962ef5d90580023e101e892e4a4,Update PmsProductAttributeService.java
0c8ca2432bb415bd9f2cc83668a75b3b80b9d7a3,Update SmsFlashPromotionProductRelationService.java
824a2ba29c6c1c6cc065c6321cd4e329f03d869a,Update SmsFlashPromotionProductRelationService.java
4437c0ad522494c420df0b1ab2980b6d07590d9e,Update SmsHomeBrandService.java
07fca5618bf381330b2ddfa265d22b520f92f47d,Update SmsHomeNewProductService.java
e22c59ccf099f615a0b45443c1f6df599ca288ff,Update SmsHomeRecommendProductService.java
8d25c03cc140f7c724a8acca8d1ab0c44b9eaf12,Update SmsHomeRecommendSubjectService.java
731aa120853de05222ed02c383f46f942ef414d3,Update README.md
c2785ae9c7ebbde8c736b2f25ac469d8eca5b4de,Update README.md
878e4090fe9c0616864646171a732d52e0416be1,Update README.md
62080f11d40aacd21b92f528b7da9006f52325e2,Update LICENSE
253d210fcf8c3109a287ae2455e455f7a5fdd624,Update README.md
86f5e05bff15f074de46fb040159c663f1e68eda,Update UmsAdminService.java
936ca0e93af1b5de88fe5d1d83e3330680a05a38,Update UmsAdminCacheService.java
0288194a92ebe1af63474a93d5a1b5e7f68d89dc,添加提示
cc652a5c079b102cfbbff89bc22b2f557eb355e9,Update UmsMemberLevelService.java
a51a716c0d09ce88dee77b7b175f87bedacd3d48,Update OmsOrderController.java
bd5d545efef599689b9f7dbc801a0219ba80bc0d,Update OmsOrderReturnApplyController.java
d5a5bc7f33d6d9c7110ca3cec3be7198bb7ed4f9,Update OssController.java
10163c966b36288b145e399d367883bfc44ce807,Update PmsSkuStockController.java
3ad151c15b35834aeb0f46796abe10a1562d4280,Update PmsSkuStockController.java
8206d8f1e86cb563facaeb15224cfed1c6db1d44,Update SmsFlashPromotionController.java
19cdcbcf056f6d0b8e0301bd9983e797c2cd8c28,Update SmsFlashPromotionProductRelationController.java
66e6e874bab8b2a2de2216216fe5cac69120fbe2,Update SmsHomeBrandController.java
f0675db804a2b9d8c33aae39ac8eb4aa82e161c1,Update SmsHomeNewProductController.java
58f75d72dc2170aa8fc2852ae9a064fdc4feb687,Update SmsHomeNewProductController.java
16a3308dfb030d3f63bebe448470fb37d79ac0e7,Update SmsHomeRecommendProductController.java
f0c4fb345b0c5ebbb27691a09d7789b6aab93bba,Update SmsHomeRecommendSubjectController.java
76fed440a860292976c86a701a13971690aac014,日志处理IP问题修复
ae1f58d8ff71babe532d4975de300112acb04add,Update UmsMemberLevelController.java
67f6e3cde1834f32fc315b9f0f093603b2810a93,Update CmsPrefrenceAreaProductRelationDao.java
d5e13789e81c29b69a0a6f20597fa65116b47d31,Update CmsSubjectProductRelationDao.java
61048561964bac3679839e187c02e30d982ba704,Update OmsOrderDao.java
e736e0f270c9710640cd48363404a83734eba07d,Update PmsMemberPriceDao.java
4f2515b2d0e175c31d0bdfb7bc5a5ddc6a9dd487,Update PmsProductAttributeCategoryDao.java
75bd7d1a5708d72f253373d7439e14a4ba15f210,Update PmsProductAttributeDao.java
14f0a625bfa421dbf9d5e7f357c9dc0c6ac03f86,Update PmsProductAttributeValueDao.java
f36b9514f40dbc08468b4ace79665bd2e53f76b6,Update PmsProductCategoryAttributeRelationDao.java
69daa47abc06169a6d6de9995115fae5b0d0066c,Update PmsProductDao.java
217317dd1b9146b3209d196d64e13de71c13fce0,Update PmsProductFullReductionDao.java
1a3784500ef00134b358ad8a9b3c417de0ef5fd6,Update PmsProductLadderDao.java
617a548411af03e9e4b0b769486dacfa9a521488,Update PmsProductVertifyRecordDao.java
79b5cbca0a4094054e6bc59174b1c421decb2785,Update PmsSkuStockDao.java
8c1942c2dd312d5b122130fcc425406477d86881,Update SmsCouponDao.java
1784c615b0503bb5bae7b12387cc5e4b7d66b3ea,Update SmsCouponProductCategoryRelationDao.java
42c10fcaff2b548da982dcdb7c054a782d4ce0d2,Update SmsCouponProductRelationDao.java
d4976b54dec0ddf221e0c0ef950b87b5d4d9334b,Update SmsFlashPromotionProductRelationDao.java
4d324d801a9af38db3b0d1ec60ab8594c0329874,Update UmsAdminRoleRelationDao.java
60bce8c3276db0a3672e01218fe5370061f894bd,Update UmsRoleDao.java
77011a38e836b9b7a8151d68b866ffca79ae156e,Update PortalOrderDao.java
4c5e6028d8973bfb5e31f290b219cf9f65ab1297,Update PortalOrderItemDao.java
298c227a1c1abfc50201a5fc29a8d14c45b9b3eb,Update PortalProductDao.java
73207300e76a4b76ca846a0acf013bbb2915e0dd,Update SmsCouponHistoryDao.java
dbe31e2f89d69a0c55fab34d2c0b0dc24c937a8b,Update OmsOrderReturnApplyServiceImpl.java
2bc18d2797628b08b780ebc91d38fe5c12109bea,Update PmsProductAttributeService.java
7d589e4f873f20879d55e1a85e1da5fa4a171fb9,Update FlagValidator.java
c9105c2b11a444cb796e031ebb8207da0732143e,Update FlagValidatorClass.java
0d13721e1e8567e6fd410828edfe7525d874c66b,Update ResultCode.java
d65eb9950e549f83fa23f9275f4313fd1da6c73c,Update IErrorCode.java
4ce4a40d78d3cfd53ee1114e24e7752f8d2e64a9,Update ResultCode.java
250bd15da1ecd087fa7a8557c0fd38510dc92cb7,Update RedisServiceImpl.java
d24e68922fc00327a928f28a21398936503047f7,Update RedisService.java
1efae9f707e0eb261a0a523dbb0ecd1bd4d89b5a,Update OrderTimeOutCancelTask.java
9b2afcf61c58ea2f683e90d460a2b1b7383ec90c,Update HomeController.java
e9d0970886d2787fce7f8645909a09b6d0f82724,Update MemberAttentionController.java
adf0e47e1a711c3528c1cd13e0caef9dff345174,Update MemberProductCollectionController.java
9f3969cbd7a5ffdf1462b4f784f344ba3b4ff8d9,Update MemberReadHistoryController.java
ab147bf056abe9e951f0e21f6a2a4793de525fff,Update OmsPortalOrderController.java
185e84847d9065a8e7683fa976fbef4fb74e718e,Update OmsPortalOrderReturnApplyController.java
cc36c87b72e6867ce042ed54e0de42bda5c50601,Update OmsPortalOrderReturnApplyController.java
ef2f14f71cad4d59d52955f0ec5ab14662e65732,Update PortalProductDao.java
223afb52509fb9178d64d6f10acfddf4352aa4ce,Update SmsCouponHistoryDao.java
1db4ee8ea2eaf8f9809477c4c3405e3d443522a5,Update CartPromotionItem.java
be0720cf6dad860af44c9d6596712eb8b7996dd9,Update CartProduct.java
9c6ac8e54cb11b152bc53e102723d3e1a94a23c1,Update HomeFlashPromotion.java
02b0a008874474fd44cee3c48511993c056fff7c,Update MemberBrandAttention.java
3858572a0a7c0dae302bab689a2c7c8d7c683820,Update MemberProductCollection.java
35f6e2019a4a2f6266f3cece46924f33968543f6,Update MemberReadHistory.java
0c728d4bb6e06d02dabb916f96a1f6c0ababa492,Update OmsOrderDetail.java
4d5120404711a9370d17f6e384f78f1ea36461bc,Update OmsOrderReturnApplyParam.java
26f4d0295b68fc9c7045088e416df2a95c77f20e,Update PmsProductCategoryNode.java
d2137b96a3a4f2f067889c2c132c8a4630331124,Update PmsProductCategoryNode.java
8797c93dd5335e2f4749fbb84241f10d285d3ca2,Update PromotionProduct.java
dc8b9e53608e56558bf565dc512f02363df64215,Update QueueEnum.java
f401ca7fb6d29c0afff6cd16d5a836b4039ca04d,Update SmsCouponHistoryDetail.java
326006f9942a398cc20fcbeddcf41e6aa792fff1,Update MemberBrandAttentionRepository.java
0e22b919c4d4ec47625d760b86f53e1cfbe911de,Update MemberProductCollectionRepository.java
a8f0d6fffd9728c73a3049d78e78fff648079054,Update MemberBrandAttentionRepository.java
845c4adc996ee7d704cff449adf979d47804a5f9,Update MemberProductCollectionRepository.java
3fbb2ae0d209c6ed390ed4431e32feb595806f37,Update MemberReadHistoryRepository.java
8384750b4e2e6ca581da9d884262af69aab29f4c,Update CartProduct.java
f70826e3fecc85e3ba50e0daf47d9afdd9c5866c,Update FlashPromotionProduct.java
caab0b2680d3398dd9571b983c2fe071925a1297,Update HomeFlashPromotion.java
747119e649c19a13bd36377b36f542743f63ba26,Update OmsOrderDetail.java
a9da4bfecd6e8683ae51f0cf80d73de6d7dce268,Update AdminUserDetails.java
4e2a742874cec04fb4c1b74e3351b27b030fcce4,Update OmsMoneyInfoParam.java
caaa9df65c6ef0f7db91042faa65446644bb203c,Update OmsUpdateStatusParam.java
14db9553254eb3726b41d5094dc1fcf7489bac5d,Update OssCallbackParam.java
f652dfbf68af2bbf8645af273726f9db7bdd9539,Update OssCallbackResult.java
b8e789b3922c086561ead72cdffa1246ce96d5d4,Update PmsBrandParam.java
ec0ccd15f8112ea6af9c4f1ec3e24ed3a334745f,Update PmsProductAttributeCategoryItem.java
0063b7bfdc43ec68266133375927d6ba77285769,Update PmsProductCategoryWithChildrenItem.java
53894b7e7ec93ff5f223572703121ef5ab666783,Update PmsProductParam.java
7f6349e8022193f4d453ebcfebf1a09b5d64f29f,Update PmsProductQueryParam.java
06755578a3e6cd4cd52774dae73508f9b7f7a649,Update PmsProductResult.java
8ff45e941f011a21437dbd298e01e5dcf5a510cc,Update SmsCouponParam.java
d30e94d85bd35745cde6f1b8fc1319cc00f45e52,Update SmsFlashPromotionProduct.java
f1548cbd77b7a3f4bc11f28a09908b25d3243947,Update UmsAdminParam.java
d5f435103a11dcbbba3f2c1dff8591405f2ae453,Update OrderTimeOutCancelTask.java
f3c3f70193453d0767037fe2cc20db27347ebc38,Update JacksonConfig.java
03b3b0bf84eff9411bd976c59d10b26dffa5cb6f,Update SwaggerConfig.java
0fe5c0f9bed03d6138b22853d8856c7d5903cb6a,Update AdminUserDetails.java
